crossid	plantid	cross.manual	block1	blockAB	collect.date	regression	flrs	inflo.e	inflo	weigh.date	inflo.biomass.g	initials	check.initials	check.date	comments	use.inflo	linenum	collect	mompop	momid	momsp	dadpop	dadid	dadsp	crosstype	cross	fullcross	edits	sxc	sxcxm	mompid	dadpid	smompop
106	6	HK	7	A	2017-02-18	Infls-Rplt	NA	17	18	2017-07-06	4.997	SS	SZ	2017-08-30	added +1R on env.	NA	997	345	WK	2E- 1	hook	3587WP	14	kaal	hybrid	HK	899-2E- 1 x 3587-14	NA	hook.hybrid	hook.hybrid.WK.2E- 1	WK.2E- 1	3587WP.14	hookWK
106	6	HK	7	A	2017-02-18	Regress	182	1	NA	2017-07-06	0.383	SS	SZ	2017-08-30	NA	NA	998	345	WK	2E- 1	hook	3587WP	14	kaal	hybrid	HK	899-2E- 1 x 3587-14	NA	hook.hybrid	hook.hybrid.WK.2E- 1	WK.2E- 1	3587WP.14	hookWK
106	9	HK	7	A	2017-02-14	Infls-Rplt	NA	1	2	2017-07-17	0.014	SS	SZ	2017-08-30	NA	NA	999	341	WK	2E- 1	hook	3587WP	14	kaal	hybrid	HK	899-2E- 1 x 3587-14	NA	hook.hybrid	hook.hybrid.WK.2E- 1	WK.2E- 1	3587WP.14	hookWK
106	9	HK	7	A	2017-02-14	Regress	242	1	NA	2017-07-17	0.493	SS	SZ	2017-08-30	NA	NA	1000	341	WK	2E- 1	hook	3587WP	14	kaal	hybrid	HK	899-2E- 1 x 3587-14	NA	hook.hybrid	hook.hybrid.WK.2E- 1	WK.2E- 1	3587WP.14	hookWK
108	2	KH	8	B	2017-01-26	Infls-Rplt	NA	11	12	2017-07-11	2.781	SS	SZ	2017-08-30	NA	NA	1001	322	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
108	2	KH	8	B	2017-01-26	Regress	198	1	NA	2017-07-11	0.315	SS	SZ	2017-08-30	NA	NA	1002	322	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
108	6	KH	8	B	2017-02-17	No R	NA	7	7	2017-07-21	2.101	SS	SZ	2017-08-30	NA	NA	1003	344	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
108	7	KH	8	B	2016-12-06	Infls-Rplt	NA	4	5	2017-06-29	3.552	SS	SZ	2017-08-30	NA	NA	1004	271	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
108	7	KH	8	B	2016-12-06	Regress	184	1	NA	2017-06-29	0.366	SS	SZ	2017-08-30	NA	NA	1005	271	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
108	8	KH	8	B	2017-01-20	Infls-Rplt	NA	1	2	2017-07-25	0.282	SS	SZ	2017-08-30	NA	NA	1006	316	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
108	8	KH	8	B	2017-01-20	Regress	18	1	NA	2017-07-25	0.071	SS	SZ	2017-08-30	NA	NA	1007	316	892WKG	1	kaal	879WKG	2-2	hook	hybrid	KH	892-1 x 879-2-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.2-2	kaal892WKG
109	2	KH	8	B	2017-02-17	No R	NA	1	1	2017-07-20	0.14	SS	SZ	2017-08-30	NA	NA	1008	344	892WKG	1	kaal	879WKG	G-2	hook	hybrid	KH	892-1 x 879-G-2	NA	kaal.hybrid	kaal.hybrid.892WKG.1	892WKG.1	879WKG.G-2	kaal892WKG
117	1	KK	2	A	2017-02-05	Infls-Rplt	NA	2	3	2017-06-19	0.092	SS	SZ	2017-08-30	NA	NA	1010	332	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	1	KK	2	A	2017-02-05	Regress	289	1	NA	2017-06-07	0.697	SS	SZ	2017-08-30	NA	NA	1011	332	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	2	KK	2	A	2017-02-12	Infls-Rplt	NA	1	2	2017-07-18	0.267	SS	SZ	2017-08-30	NA	NA	1012	339	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	2	KK	2	A	2017-02-12	Regress	256	1	NA	2017-07-18	0.664	SS	SZ	2017-08-30	NA	NA	1013	339	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	3	KK	2	A	2017-02-17	No R	NA	2	2	2017-07-20	1.14	SS	NA	NA	Check date	NA	1014	344	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	4	KK	2	A	2017-02-12	No R	NA	3	3	2017-07-18	3.708	SS	SZ	2017-08-30	NA	NA	1015	339	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	5	KK	2	A	2016-12-07	No R	NA	3	3	2017-06-29	5.703	SS	SZ	2017-08-30	NA	NA	1016	272	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
117	6	KK	2	A	2017-01-12	Infls-Rplt	NA	1	2	2017-07-17	0.405	SS	SZ	2017-08-30	NA	NA	1017	308	892WKG	1	kaal	904WPG	2	kaal	between	KK	892-1 x 904-2	NA	kaal.between	kaal.between.892WKG.1	892WKG.1	904WPG.2	kaal892WKG
