index,species,pop,source,plant_id,sex,habitat,seeds_weighed,total_mass_mg,notes,notes2
1769,S.glob,850,Field,119,sex?,D,25,2.56,SD-double checked,
1770,S.glob,850,Field,119,sex?,D,25,2.06,SD-double checked,
1771,S.glob,850,Field,91,F,D,25,2.9,SD-double checked,
1772,S.glob,850,Field,91,F,D,25,2.65,SD-double checked,
1773,S.glob,850,Field,91,F,D,25,2.91,SD-double checked,
1774,S.glob,850,Field,91,F,D,25,2.87,SD-double checked,
1775,S.glob,850,Field,91,F,D,25,2.62,SD-double checked,
1776,S.glob,850,Field,91,F,D,25,2.81,SD-double checked,
1777,S.glob,850,Field,91,F,D,25,2.92,SD-double checked,
1778,S.glob,850,Field,91,F,D,25,2.76,SD-double checked,SD either 2.76 or 2.70
1779,S.glob,850,Field,91,F,D,25,2.91,SD-double checked,
1780,S.glob,850,Field,91,F,D,25,2.78,SD-double checked,
1781,S.glob,850,Field,83,F,D,25,2.61,SD-double checked,
1782,S.glob,850,Field,83,F,D,25,2.65,SD-double checked,
1783,S.glob,850,Field,83,F,D,25,2.78,SD-double checked,
1784,S.glob,850,Field,83,F,D,25,2.71,SD-double checked,
1785,S.glob,850,Field,83,F,D,25,2.64,SD-double checked,
1786,S.glob,850,Field,83,F,D,25,2.6,SD-double checked,
1787,S.glob,850,Field,83,F,D,25,2.51,SD-double checked,
1788,S.glob,850,Field,83,F,D,25,2.44,SD-double checked,
1789,S.glob,850,Field,83,F,D,25,2.26,SD-double checked,
1790,S.glob,850,Field,83,F,D,25,2.61,SD-double checked,
1791,S.glob,844,Field,242,H,D,25,2.82,SD-double checked,
1792,S.glob,844,Field,242,H,D,25,2.55,SD-double checked,
1793,S.glob,844,Field,242,H,D,25,2.26,SD-double checked,
1794,S.glob,844,Field,242,H,D,25,2.59,SD-double checked,
1795,S.glob,844,Field,242,H,D,16,1.62,SD-double checked,
1796,S.glob,844,Field,12,H,D,12,1.34,SD-double checked,
1797,S.glob,844,Field,12,H,D,22,1.29,SD-double checked,
1798,S.glob,844,Field,12,H,D,25,1.88,SD-double checked,
1799,S.glob,844,Field,12,H,D,19,1.67,SD-double checked,
1800,S.glob,844,Field,266,H,D,25,2.75,SD-double checked,
1801,S.glob,844,Field,266,H,D,25,2.96,SD-double checked,
1802,S.glob,844,Field,266,H,D,25,2.98,SD-double checked,
1803,S.glob,844,Field,266,H,D,25,2.79,SD-double checked,
1804,S.glob,844,Field,266,H,D,25,2.88,SD-double checked,
1805,S.glob,844,Field,266,H,D,25,2.41,SD-double checked,
1806,S.glob,844,Field,266,H,D,25,1.13,SD-double checked,
1807,S.glob,844,Field,266,H,D,25,2.62,SD-double checked,
1808,S.glob,844,Field,266,H,D,25,2.66,SD-double checked,
1809,S.glob,844,Field,266,H,D,25,2.54,SD-double checked,
1810,S.glob,844,Field,266,H,D,25,1.92,SD-double checked,
1811,S.glob,844,Field,262,F,D,25,2.61,SD-double checked,
1812,S.glob,844,Field,262,F,D,25,2.94,SD-double checked,
1813,S.glob,844,Field,262,F,D,25,2.74,SD-double checked,
1814,S.glob,844,Field,262,F,D,25,3.27,SD-double checked,
1815,S.glob,844,Field,262,F,D,25,2.81,SD-double checked,
1816,S.glob,844,Field,262,F,D,25,2.73,SD-double checked,
1817,S.glob,844,Field,262,F,D,25,2.77,SD-double checked,
1818,S.glob,844,Field,262,F,D,25,2.7,SD-double checked,
1819,S.glob,844,Field,262,F,D,25,2.72,SD-double checked,
1820,S.glob,844,Field,262,F,D,25,2.65,SD-double checked,
1821,S.glob,844,Field,260,F,D,25,2.42,SD-double checked,
1822,S.glob,844,Field,260,F,D,25,2.48,SD-double checked,
1823,S.glob,844,Field,260,F,D,25,2.54,SD-double checked,
1824,S.glob,844,Field,260,F,D,25,2.32,SD-double checked,
1825,S.glob,844,Field,260,F,D,25,2.52,SD-double checked,
1826,S.glob,844,Field,260,F,D,25,2.41,SD-double checked,
1827,S.glob,844,Field,260,F,D,25,2.43,SD-double checked,
1828,S.glob,844,Field,260,F,D,25,2.37,SD-double checked,
1829,S.glob,844,Field,260,F,D,25,2.41,SD-double checked,
1830,S.glob,844,Field,260,F,D,25,2.38,SD-double checked,
1831,S.glob,844,Field,253,F,D,25,2.1,SD-double checked,
1832,S.glob,844,Field,253,F,D,25,2.03,SD-double checked,
1833,S.glob,844,Field,253,F,D,25,1.87,SD-double checked,
1834,S.glob,844,Field,253,F,D,25,1.9,SD-double checked,
1835,S.glob,844,Field,253,F,D,25,1.91,SD-double checked,
1836,S.glob,844,Field,253,F,D,25,1.97,SD-double checked,
1837,S.glob,844,Field,253,F,D,25,1.98,SD-double checked,
1838,S.glob,844,Field,253,F,D,25,1.94,SD-double checked,
1839,S.glob,844,Field,253,F,D,25,1.95,SD-double checked,
1840,S.glob,844,Field,253,F,D,25,1.89,SD-double checked,
1841,S.glob,844,Field,248,F,D,25,2.94,SD-double checked,
1842,S.glob,844,Field,248,F,D,25,2.76,SD-double checked,
1843,S.glob,844,Field,248,F,D,25,2.69,SD-double checked,
1844,S.glob,844,Field,248,F,D,25,2.7,SD-double checked,
1845,S.glob,844,Field,248,F,D,25,2.87,SD-double checked,
1846,S.glob,844,Field,248,F,D,25,2.86,SD-double checked,
1847,S.glob,844,Field,248,F,D,25,2.83,SD-double checked,
1848,S.glob,844,Field,248,F,D,25,2.82,SD-double checked,
1849,S.glob,844,Field,248,F,D,25,2.92,SD-double checked,
1850,S.glob,844,Field,248,F,D,25,2.58,SD-double checked,
1851,S.glob,844,Field,244,F,D,25,3.41,SD-double checked,
1852,S.glob,844,Field,244,F,D,25,3.43,SD-double checked,
1853,S.glob,844,Field,244,F,D,25,3.55,SD-double checked,
1854,S.glob,844,Field,244,F,D,25,3.05,SD-double checked,
1855,S.glob,844,Field,244,F,D,25,3.6,SD-double checked,
1856,S.glob,844,Field,244,F,D,25,3.38,SD-double checked,
1857,S.glob,844,Field,244,F,D,25,3.35,SD-double checked,
1858,S.glob,844,Field,244,F,D,25,3.25,SD-double checked,
1859,S.glob,844,Field,244,F,D,25,3.48,SD-double checked,
1860,S.glob,844,Field,244,F,D,25,3.44,SD-double checked,
1861,S.hale,851,GH,2,F,D,25,2.36,SW-double checked,
1862,S.hale,851,GH,2,F,D,25,2.27,SW-double checked,
1863,S.hale,851,GH,2,F,D,25,2.53,SW-double checked,
1864,S.hale,851,GH,2,F,D,25,2.37,SW-double checked,
