dadgeneration	momgeneration	linenum	momfullcross	mommompop	mommomid	momdadpop	momdadid	dadfullcross	dadmompop	dadmomid	daddadpop	dadadid	crosstype	viable.seeds	comments	capsule.formed	mompop	momid	dadpop	dadid	generation	mommomsp	momdadsp	dadmomsp	daddadsp	momsp	dadsp	momcross	dadcross	momdadcross
P	F	874	904-5 x 879-G2ID3	904WPG	5	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	875	904-5 x 879-G2ID3	904WPG	5	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	876	904-5 x 879-G2ID3	904WPG	5	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	877	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	878	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	880	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	881	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	883	3587-14 x 879-G-2ID1	3587WP	14	879WKG	G-2ID1	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	885	3587-14 x 879-G-2ID1	3587WP	14	879WKG	G-2ID1	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	887	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	888	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	889	879-2-2 x 904-3ID11	879WKG	2-2	904WPG	3ID11	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	hook	kaal	NA	NA	NA	hook	HK	H	HK x H
P	F	893	879-2-2 x 904-3ID11	879WKG	2-2	904WPG	3ID11	879-G2	NA	NA	NA	NA	FH	12	NA	TRUE	NA	NA	879WKG	G2	FP	hook	kaal	NA	NA	NA	hook	HK	H	HK x H
P	F	894	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	895	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	896	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	897	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	899	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	900	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	6	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	901	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	902	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	2	JP: fixed crosstype from FF to FH	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	903	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	904	879-G2 x 904-5ID1	879WKG	G2	904WPG	5ID1	904-3.9/4/15	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	904WPG	3.9/4/15	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	905	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-4	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	4	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	906	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-4	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	4	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	907	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-4	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	4	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	908	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-4	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	4	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	909	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-4	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	4	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	915	3587-A x 879-G2ID2	3587WP	A	879WKG	G2ID2	879-2-2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	917	3587-A x 879-G2ID2	3587WP	A	879WKG	G2ID2	879-2-2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	918	3587-A x 879-G2ID2	3587WP	A	879WKG	G2ID2	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	919	3587-A x 879-G2ID2	3587WP	A	879WKG	G2ID2	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	921	892-3 x 879-10-1ID1	892WKG	3	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	922	892-3 x 879-10-1ID1	892WKG	3	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	925	3587-A x 879-10-1ID1	3587WP	A	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	926	3587-A x 879-10-1ID1	3587WP	A	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	927	3587-A x 879-10-1ID1	3587WP	A	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	929	3587-A x 879-10-1ID1	3587WP	A	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	935	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	936	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	937	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	938	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	939	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	940	879-10-1 x 904-5ID4	879WKG	10-1	904WPG	5ID4	904-3.9/4/15	NA	NA	NA	NA	FK	1	NA	TRUE	NA	NA	904WPG	3.9/4/15	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	941	879-10-1 x 904-5ID4	879WKG	10-1	904WPG	5ID4	904-3.9/4/15	NA	NA	NA	NA	FK	2	NA	TRUE	NA	NA	904WPG	3.9/4/15	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	942	879-10-1 x 904-5ID4	879WKG	10-1	904WPG	5ID4	904-3.9/4/15	NA	NA	NA	NA	FK	1	NA	TRUE	NA	NA	904WPG	3.9/4/15	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	947	904-5 x 879-10-1ID1	904WPG	5	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	948	904-5 x 879-10-1ID1	904WPG	5	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	5	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	949	904-5 x 879-10-1ID1	904WPG	5	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	952	904-2 x 879-10-1ID4	904WPG	2	879WKG	10-1ID4	879-2-2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	955	3587-7 x 879-G2ID4	3587WP	7	879WKG	G2ID4	879-10-1	NA	NA	NA	NA	FH	5	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	956	3587-7 x 879-G2ID4	3587WP	7	879WKG	G2ID4	879-10-1	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	957	3587-7 x 879-G2ID4	3587WP	7	879WKG	G2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	958	3587-7 x 879-G2ID4	3587WP	7	879WKG	G2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	959	3587-7 x 879-G2ID4	3587WP	7	879WKG	G2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	960	892-3 x 879-2-2ID1	892WKG	3	879WKG	2-2ID1	879-10-1	NA	NA	NA	NA	FH	8	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	961	892-3 x 879-2-2ID1	892WKG	3	879WKG	2-2ID1	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	962	892-3 x 879-2-2ID1	892WKG	3	879WKG	2-2ID1	879-10-1	NA	NA	NA	NA	FH	14	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	963	892-3 x 879-2-2ID1	892WKG	3	879WKG	2-2ID1	879-10-1	NA	NA	NA	NA	FH	5	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	964	892-3 x 879-2-2ID1	892WKG	3	879WKG	2-2ID1	879-10-1	NA	NA	NA	NA	FH	7	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	965	3587-7 x 879-10-1ID1	3587WP	7	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	966	3587-7 x 879-10-1ID1	3587WP	7	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	2	JP: fixed crosstype from FK to FH	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	967	3587-7 x 879-10-1ID1	3587WP	7	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	968	3587-7 x 879-10-1ID1	3587WP	7	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	969	3587-7 x 879-10-1ID1	3587WP	7	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	970	904-2 x 879-G2ID3	904WPG	2	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	4	JP: fixed crosstype from FK to FH	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	971	904-2 x 879-G2ID3	904WPG	2	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	972	904-2 x 879-G2ID3	904WPG	2	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	973	904-2 x 879-G2ID3	904WPG	2	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	975	904-5 x 879-10-1ID1	904WPG	5	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	977	904-5 x 879-10-1ID1	904WPG	5	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	978	904-5 x 879-10-1ID1	904WPG	5	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	980	892-3 x 879-10-1ID1	892WKG	3	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	5	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	981	892-3 x 879-10-1ID1	892WKG	3	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	982	892-3 x 879-10-1ID1	892WKG	3	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	984	892-3 x 879-10-1ID1	892WKG	3	879WKG	10-1ID1	879-G2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	993	3587-A x 879-10-1ID1	3587WP	A	879WKG	10-1ID1	3587-10	NA	NA	NA	NA	FK	1	NA	TRUE	NA	NA	3587WP	10	FP	kaal	hook	NA	NA	NA	kaal	KH	K	KH x K
P	F	995	904-2 x 879-2-2ID4	904WPG	2	879WKG	2-2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	996	904-2 x 879-2-2ID4	904WPG	2	879WKG	2-2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	997	904-2 x 879-2-2ID4	904WPG	2	879WKG	2-2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	999	904-2 x 879-2-2ID4	904WPG	2	879WKG	2-2ID4	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1000	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-3	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	3	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	1001	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-3	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	3	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	1002	879-2-2 x 892-10ID1	879WKG	2-2	892WKG	10ID1	892-3	NA	NA	NA	NA	FK	0	NA	FALSE	NA	NA	892WKG	3	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	1005	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1006	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1007	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1008	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1009	892-10 x 879-10-1ID1	892WKG	10	879WKG	10-1ID1	879-2-2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1010	879-2-2 x 892-4ID8	879WKG	2-2	892WKG	4ID8	892-5	NA	NA	NA	NA	FK	3	NA	TRUE	NA	NA	892WKG	5	FP	hook	kaal	NA	NA	NA	kaal	HK	K	HK x K
P	F	1015	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1016	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1017	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1018	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1019	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1020	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1021	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1024	892-4 x 879-G2ID2	892WKG	4	879WKG	G2ID2	879-10-1	NA	NA	NA	NA	FH	2	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1034	3587-A x 879-G2ID2	3587WP	A	879WKG	G2ID2	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1036	879-2-2 x 904-3ID11	879WKG	2-2	904WPG	3ID11	879-G2	NA	NA	NA	NA	FH	5	NA	TRUE	NA	NA	879WKG	G2	FP	hook	kaal	NA	NA	NA	hook	HK	H	HK x H
P	F	1039	879-2-2 x 904-3ID11	879WKG	2-2	904WPG	3ID11	879-G2	NA	NA	NA	NA	FH	4	NA	TRUE	NA	NA	879WKG	G2	FP	hook	kaal	NA	NA	NA	hook	HK	H	HK x H
P	F	1040	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1041	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1044	904-3 x 879-G2ID3	904WPG	3	879WKG	G2ID3	879-10-1	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	10-1	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1052	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1053	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1054	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1055	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1056	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1057	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1058	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1059	892-1 x 879-2-2ID1	892WKG	1	879WKG	2-2ID1	879-G2	NA	NA	NA	NA	FH	5	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1062	3587-14 x 879-10-1ID2	3587WP	14	879WKG	10-1ID2	879-G2	NA	NA	NA	NA	FH	3	NA	TRUE	NA	NA	879WKG	G2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1068	904-2 x 879-10-1ID4	904WPG	2	879WKG	10-1ID4	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1069	904-2 x 879-10-1ID4	904WPG	2	879WKG	10-1ID4	879-2-2	NA	NA	NA	NA	FH	1	NA	TRUE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1070	904-2 x 879-10-1ID4	904WPG	2	879WKG	10-1ID4	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
P	F	1071	904-2 x 879-10-1ID4	904WPG	2	879WKG	10-1ID4	879-2-2	NA	NA	NA	NA	FH	0	NA	FALSE	NA	NA	879WKG	2-2	FP	kaal	hook	NA	NA	NA	hook	KH	H	KH x H
