index,page,species,pop,source,plant_id,sex,habitat,viable_seeds,inviable_seeds,notes,notes2,notes3,notes4,notes5
1737,9,S.lydg,870,Field,27,H,D,21,4,SD-double checked,,,,
1738,9,S.lydg,870,Field,27,H,D,13,1,SD-double checked,,,,
1739,9,S.lydg,870,Field,27,H,D,18,3,SD-double checked,,,,
1740,9,S.lydg,870,Field,27,H,D,26,4,SD-double checked,,,,
1741,9,S.lydg,870,Field,27,H,D,9,3,SD-double checked,,,,
1742,9,S.lydg,870,Field,27,H,D,14,7,SD-double checked,,,,
1743,10,S.lydg,870,Field,17,H,D,21,2,SD-double checked,,,,
1744,10,S.lydg,870,Field,17,H,D,14,14,SD-double checked,,,,
1745,10,S.lydg,870,Field,17,H,D,0,43,SD-double checked,,,,
1746,10,S.lydg,870,Field,17,H,D,17,11,SD-double checked,,,,
1747,10,S.lydg,870,Field,17,H,D,17,7,SD-double checked,,,,
1748,10,S.lydg,870,Field,17,H,D,23,3,SD-double checked,,,,
1749,10,S.lydg,870,Field,17,H,D,23,4,SD-double checked,,,,
1750,10,S.lydg,870,Field,17,H,D,0,29,SD-double checked,,,,
1751,10,S.lydg,870,Field,17,H,D,25,2,SD-double checked,,,,
1752,11,S.lydg,870,Field,13,H,D,6,4,SD-double checked,,,,
1753,11,S.lydg,870,Field,13,H,D,21,0,SD-double checked,,,,
1754,11,S.lydg,870,Field,13,H,D,4,1,SD-double checked,,,,
1755,11,S.lydg,870,Field,13,H,D,16,7,SD-double checked,,,,
1756,11,S.lydg,870,Field,13,H,D,15,7,SD-double checked,,,,
1757,11,S.lydg,870,Field,13,H,D,19,1,SD-double checked,,,,
1758,11,S.lydg,870,Field,13,H,D,17,6,SD-double checked,,,,
1759,11,S.lydg,870,Field,13,H,D,18,3,SD-double checked,,,,
1760,11,S.lydg,870,Field,13,H,D,12,3,SD-double checked,,,,
1761,12,S.lydg,870,Field,11,H,D,19,2,SD-double checked,,,,
1762,12,S.lydg,870,Field,11,H,D,18,3,SD-double checked,,,,
1763,12,S.lydg,870,Field,11,H,D,20,1,SD-double checked,,,,
1764,12,S.lydg,870,Field,11,H,D,17,1,SD-double checked,,,,
1765,12,S.lydg,870,Field,11,H,D,13,14,SD-double checked,,,,
1766,12,S.lydg,870,Field,11,H,D,13,5,SD-double checked,,,,
1767,12,S.lydg,870,Field,11,H,D,18,2,SD-double checked,,,,
1768,12,S.lydg,870,Field,11,H,D,8,5,SD-double checked,,,,
1769,13,S.lydg,870,Field,12,H,D,21,1,SD-double checked,,,,
1770,13,S.lydg,870,Field,12,H,D,10,11,SD-double checked,,,,
1771,13,S.lydg,870,Field,12,H,D,22,7,SD-double checked,,,,
1772,13,S.lydg,870,Field,12,H,D,14,6,SD-double checked,,,,
1773,13,S.lydg,870,Field,12,H,D,16,12,SD-double checked,,,,
1774,13,S.lydg,870,Field,12,H,D,10,11,SD-double checked,,,,
1775,13,S.lydg,870,Field,12,H,D,26,19,SD-double checked,,,,
1776,13,S.lydg,870,Field,12,H,D,23,6,SD-double checked,,,,
1777,13,S.lydg,870,Field,12,H,D,17,4,SD-double checked,,,,
1778,14,S.lydg,870,Field,22,H,D,21,1,SD-double checked,,,,
1779,14,S.lydg,870,Field,22,H,D,20,1,SD-double checked,,,,
1780,14,S.lydg,870,Field,22,H,D,16,2,SD-double checked,,,,
1781,14,S.lydg,870,Field,22,H,D,24,1,SD-double checked,,,,
1782,14,S.lydg,870,Field,22,H,D,17,2,SD-double checked,,,,
1783,14,S.lydg,870,Field,22,H,D,27,2,SD-double checked,,,,
1784,14,S.lydg,870,Field,22,H,D,23,0,SD-double checked,,,,
1785,14,S.lydg,870,Field,22,H,D,16,4,SD-double checked,,,,
1786,14,S.lydg,870,Field,22,H,D,28,6,SD-double checked,,,,
1787,14,S.lydg,870,Field,22,H,D,16,6,SD-double checked,,,,
1788,15,S.lydg,870,Field,19,H,D,18,5,SD-double checked,,,,
1789,15,S.lydg,870,Field,19,H,D,19,6,SD-double checked,,,,
1790,15,S.lydg,870,Field,19,H,D,16,10,SD-double checked,,,,
1791,15,S.lydg,870,Field,19,H,D,18,5,SD-double checked,,,,
1792,15,S.lydg,870,Field,19,H,D,20,6,SD-double checked,,,,
1793,15,S.lydg,870,Field,19,H,D,14,5,SD-double checked,,,,
1794,15,S.lydg,870,Field,19,H,D,16,3,SD-double checked,,,,
1795,15,S.lydg,870,Field,19,H,D,19,7,SD-double checked,,,,
1796,15,S.lydg,870,Field,19,H,D,22,5,SD-double checked,,,,
1797,15,S.lydg,870,Field,19,H,D,13,7,SD-double checked,,,,
1798,15,S.lydg,870,Field,19,H,D,20,8,SD-double checked,,,,
1799,15,S.lydg,870,Field,19,H,D,22,8,SD-double checked,,,,
1800,15,S.lydg,870,Field,19,H,D,17,14,SD-double checked,,,,
1801,15,S.lydg,870,Field,19,H,D,16,5,SD-double checked,,,,
1802,2,A. lych,867,GH,210,H,W,265,0,SD-double checked,,,,
1803,2,A. lych,867,GH,210,H,W,150,0,SD-double checked,,,,
1804,2,A. lych,867,GH,210,H,W,139,0,SD-double checked,,,,
1805,2,A. lych,867,GH,210,H,W,53,0,SD-double checked,,,,
1806,2,A. lych,867,GH,210,H,W,190,0,SD-double checked,"""plus"" many inviables",,,
1807,2,A. lych,867,GH,210,H,W,208,0,SD-double checked,,,,
1808,2,A. lych,867,GH,210,H,W,195,0,SD-double checked,,,,
1809,2,A. lych,867,GH,210,H,W,187,0,SD-double checked,,,,
1810,3,A. lych,867,GH,208,H,W,163,0,SD-double checked,,,,
1811,3,A. lych,867,GH,208,H,W,88,0,SD-double checked,,,,
1812,3,A. lych,867,GH,208,H,W,321,0,SD-double checked,,,,
1813,3,A. lych,867,GH,208,H,W,148,0,SD-double checked,,,,
1814,3,A. lych,867,GH,208,H,W,111,0,SD-double checked,,,,
1815,4,A. lych,867,GH,202,H,W,200,0,SD-double checked,,,,
1816,4,A. lych,867,GH,202,H,W,256,0,SD-double checked,,,,
1817,4,A. lych,867,GH,202,H,W,341,0,SD-double checked,,,,
1818,4,A. lych,867,GH,202,H,W,263,0,SD-double checked,,,,
1819,4,A. lych,867,GH,202,H,W,281,0,SD-double checked,,,,
1820,4,A. lych,867,GH,202,H,W,177,0,SD-double checked,,,,
1821,5,A. lych,867,GH,207,H,W,271,0,SD-double checked,,No weights for these plants,,
1822,5,A. lych,867,GH,207,H,W,371,0,SD-double checked,,,,
1823,5,A. lych,867,GH,207,H,W,226,0,SD-double checked,,,,
1824,5,A. lych,867,GH,207,H,W,174,0,SD-double checked,,,,
1825,5,A. lych,867,GH,207,H,W,296,0,SD-double checked,,,,
1826,5,A. lych,867,GH,207,H,W,198,0,SD-double checked,,,,
1827,5,A. lych,867,GH,207,H,W,350,0,SD-double checked,,,,
1828,6,A. lych,867,GH,191,H,W,141,0,SD-double checked,,,,
1829,6,A. lych,867,GH,191,H,W,136,0,SD-double checked,,,,
1830,6,A. lych,867,GH,191,H,W,233,0,SD-double checked,,,,
1831,6,A. lych,867,GH,191,H,W,141,0,SD-double checked,,,,
1832,6,A. lych,867,GH,191,H,W,129,0,SD-double checked,,,,
1833,6,A. lych,867,GH,191,H,W,151,0,SD-double checked,,,,
1834,7,A. lych,867,Field,3,H,W,363,0,SD-double checked,,,,
1835,7,A. lych,867,Field,3,H,W,381,0,SD-double checked,,,,
1836,7,A. lych,867,Field,3,H,W,236,0,SD-double checked,,,,
1837,7,A. lych,867,Field,3,H,W,530,0,SD-double checked,,,,
1838,7,A. lych,867,Field,3,H,W,438,0,SD-double checked,,,,
1839,7,A. lych,867,Field,3,H,W,429,0,SD-double checked,,,,
1840,7,A. lych,867,Field,3,H,W,402,0,SD-double checked,,,,
1841,7,A. lych,867,Field,3,H,W,474,0,SD-double checked,,,,
1842,8,A. lych,867,Field,2,H,W,336,1,SD-double checked,,,,
1843,8,A. lych,867,Field,2,H,W,248,0,SD-double checked,,,,
1844,8,A. lych,867,Field,2,H,W,141,0,SD-double checked,,,,
1845,8,A. lych,867,Field,2,H,W,293,0,SD-double checked,,,,
1846,2,A. obov,868,GH,3,H,M,59,0,SD-double checked,,,,
1847,2,A. obov,868,GH,3,H,M,50,0,SD-double checked,,,,
1848,2,A. obov,868,GH,3,H,M,28,0,SD-double checked,,,,
1849,2,A. obov,868,GH,3,H,M,18,0,SD-double checked,,,,
1850,2,A. obov,868,GH,3,H,M,69,0,SD-double checked,,,,
1851,2,A. obov,868,GH,3,H,M,69,0,SD-double checked,,,,
1852,2,A. obov,868,GH,3,H,M,46,0,SD-double checked,,,,
1853,2,A. obov,868,GH,3,H,M,65,0,SD-double checked,,,,
1854,2,A. obov,868,GH,3,H,M,74,0,SD-double checked,,,,
1855,2,A. obov,868,GH,3,H,M,34,0,SD-double checked,,,,
1856,2,A. obov,868,GH,3,H,M,44,0,SD-double checked,,,,
1857,2,A. obov,868,GH,3,H,M,35,0,SD-double checked,,,,
1858,3,A. obov,868,GH,5,H,M,68,0,SD-double checked,,,,
1859,3,A. obov,868,GH,5,H,M,34,0,SD-double checked,,,,
1860,3,A. obov,868,GH,5,H,M,76,0,SD-double checked,,,,
1861,3,A. obov,868,GH,5,H,M,107,0,SD-double checked,,,,
1862,3,A. obov,868,GH,5,H,M,56,0,SD-double checked,,,,
1863,3,A. obov,868,GH,5,H,M,87,0,SD-double checked,,,,
1864,3,A. obov,868,GH,5,H,M,75,0,SD-double checked,,,,
1865,3,A. obov,868,GH,5,H,M,16,0,SD-double checked,,,,
1866,3,A. obov,868,GH,5,H,M,42,0,SD-double checked,note?SD,,,
1867,3,A. obov,868,GH,5,H,M,11,0,SD-double checked,,,,
1868,3,A. obov,868,GH,5,H,M,20,0,SD-double checked,,,,
1869,3,A. obov,868,GH,5,H,M,138,0,SD-double checked,"Steve's smaller, older",,,
1870,3,A. obov,868,GH,5,H,M,21,0,SD-double checked,,,,
1871,3,A. obov,868,GH,5,H,M,50,0,SD-double checked,,,,
1872,3,A. obov,868,GH,5,H,M,106,0,SD-double checked,"Steve's smaller, older",,,
1873,3,A. obov,868,GH,5,H,M,32,0,SD-double checked,,,,
1874,3,A. obov,868,GH,5,H,M,18,0,SD-double checked,,,,
1875,3,A. obov,868,GH,5,H,M,62,0,SD-double checked,,,,
1876,3,A. obov,868,GH,5,H,M,103,0,SD-double checked,"Steve's smaller, older",,,
1877,4,A. obov,868,GH,7,H,M,116,30,SD-double checked,,,,
1878,4,A. obov,868,GH,7,H,M,95,55,SD-double checked,,,,
1879,4,A. obov,868,GH,7,H,M,100,32,SD-double checked,,,,
1880,4,A. obov,868,GH,7,H,M,87,48,SD-double checked,,,,
1881,4,A. obov,868,GH,7,H,M,53,75,SD-double checked,,,,
1882,4,A. obov,868,GH,7,H,M,61,93,SD-double checked,,,,
1883,4,A. obov,868,GH,7,H,M,135,21,SD-double checked,,,,
1884,4,A. obov,868,GH,7,H,M,87,56,SD-double checked,,,,
1885,4,A. obov,868,GH,7,H,M,95,0,SD-double checked,,,,
1886,4,A. obov,868,GH,7,H,M,88,0,SD-double checked,,,,
1887,4,A. obov,868,GH,7,H,M,98,0,SD-double checked,,,,
1888,4,A. obov,868,GH,7,H,M,91,0,SD-double checked,,,,
1889,5,A. obov,868,GH,11,H,M,68,0,SD-double checked,,,,
1890,5,A. obov,868,GH,11,H,M,27,0,SD-double checked,,,,
1891,5,A. obov,868,GH,11,H,M,23,0,SD-double checked,,,,
1892,5,A. obov,868,GH,11,H,M,42,0,SD-double checked,Steve's  ,,,
1893,5,A. obov,868,GH,11,H,M,21,0,SD-double checked,Steve's,,,
1894,5,A. obov,868,GH,11,H,M,72,0,SD-double checked,Steve's,,,
1895,5,A. obov,868,GH,11,H,M,67,0,SD-double checked,Steve's,,,
1896,5,A. obov,868,GH,11,H,M,101,0,SD-double checked,Steve's,,,
1897,6,A. obov,868,GH,12,H,M,17,0,SD-double checked,,,,
1898,6,A. obov,868,GH,12,H,M,35,0,SD-double checked,,,,
1899,6,A. obov,868,GH,12,H,M,31,0,SD-double checked,,,,
1900,6,A. obov,868,GH,12,H,M,106,0,SD-double checked,,,,
1901,6,A. obov,868,GH,12,H,M,13,0,SD-double checked,,,,
1902,6,A. obov,868,GH,12,H,M,85,0,SD-double checked,,,,
1903,6,A. obov,868,GH,12,H,M,35,0,SD-double checked,,,,
1904,6,A. obov,868,GH,12,H,M,31,0,SD-double checked,,,,
1905,6,A. obov,868,GH,12,H,M,103,0,SD-double checked,,,,
1906,7,A. obov,868,GH,6,H,M,68,62,SD-double checked,1/6.,,,
1907,7,A. obov,868,GH,12,H,M,28,102,SD-double checked,2/6.,,,
1908,7,A. obov,868,GH,11,H,M,105,106,SD-double checked,2/6.,,,
1909,2,A. trin,5448,GH,A-12,H,W,14,1,SD-double checked,,,,
1910,2,A. trin,5448,GH,A-12,H,W,31,8,SD-double checked,,,,
1911,2,A. trin,5448,GH,A-12,H,W,23,2,SD-double checked,,,,
1912,2,A. trin,5448,GH,A-12,H,W,16,0,SD-double checked,,,,
1913,2,A. trin,5448,GH,A-12,H,W,82,1,SD-double checked,,,,
1914,2,A. trin,5448,GH,A-12,H,W,30,0,SD-double checked,,,,
1915,2,A. trin,5448,GH,A-12,H,W,8,4,SD-double checked,,,,
1916,2,A. trin,5448,GH,A-12,H,W,42,5,SD-double checked,,,,
1917,2,A. trin,5448,GH,A-12,H,W,20,3,SD-double checked,,,,
1918,2,A. trin,5448,GH,A-12,H,W,58,4,SD-double checked,,,,
1919,3,A. trin,5448,GH,32,H,W,33,1,SD-double checked,,,,
1920,3,A. trin,5448,GH,32,H,W,47,1,SD-double checked,,,,
1921,3,A. trin,5448,GH,32,H,W,49,1,SD-double checked,,,,
1922,3,A. trin,5448,GH,32,H,W,30,3,SD-double checked,,,,
1923,3,A. trin,5448,GH,32,H,W,28,2,SD-double checked,,,,
1924,3,A. trin,5448,GH,32,H,W,11,1,SD-double checked,,,,
1925,3,A. trin,5448,GH,32,H,W,65,3,SD-double checked,,,,
1926,3,A. trin,5448,GH,32,H,W,14,0,SD-double checked,,,,
1927,3,A. trin,5448,GH,32,H,W,23,0,SD-double checked,,,,
1928,3,A. trin,5448,GH,32,H,W,23,1,SD-double checked,,,,
1929,4,A. trin,5448,GH,A-3,H,W,37,1,SD-double checked,,,,
1930,4,A. trin,5448,GH,A-3,H,W,65,7,SD-double checked,,,,
1931,4,A. trin,5448,GH,A-3,H,W,17,0,SD-double checked,,,,
1932,4,A. trin,5448,GH,A-3,H,W,31,2,SD-double checked,,,,
1933,4,A. trin,5448,GH,A-3,H,W,18,0,SD-double checked,,,,
1934,4,A. trin,5448,GH,A-3,H,W,20,0,SD-double checked,,,,
1935,4,A. trin,5448,GH,A-3,H,W,47,0,SD-double checked,,,,
1936,4,A. trin,5448,GH,A-3,H,W,56,0,SD-double checked,,,,
1937,4,A. trin,5448,GH,A-3,H,W,83,0,SD-double checked,,,,
1938,4,A. trin,5448,GH,A-3,H,W,16,0,SD-double checked,,,,
1939,5,A. trin,5448,GH,9,H,W,16,0,SD-double checked,,,,
1940,5,A. trin,5448,GH,9,H,W,15,2,SD-double checked,,,,
1941,5,A. trin,5448,GH,9,H,W,15,1,SD-double checked,,,,
1942,5,A. trin,5448,GH,9,H,W,19,4,SD-double checked,,,,
1943,5,A. trin,5448,GH,9,H,W,18,0,SD-double checked,,,,
1944,5,A. trin,5448,GH,9,H,W,15,1,SD-double checked,,,,
1945,5,A. trin,5448,GH,9,H,W,30,2,SD-double checked,,,,
1946,5,A. trin,5448,GH,9,H,W,45,3,SD-double checked,,,,
1947,5,A. trin,5448,GH,9,H,W,11,0,SD-double checked,,,,
1948,5,A. trin,5448,GH,9,H,W,11,0,SD-double checked,,,,
1949,6,A. trin,5448,GH,27,H,W,44,0,SD-double checked,,,,
1950,6,A. trin,5448,GH,27,H,W,57,3,SD-double checked,,,,
1951,6,A. trin,5448,GH,27,H,W,53,4,SD-double checked,,,,
1952,6,A. trin,5448,GH,27,H,W,97,4,SD-double checked,,,,
1953,6,A. trin,5448,GH,27,H,W,55,1,SD-double checked,,,,
1954,6,A. trin,5448,GH,27,H,W,72,18,SD-double checked,,,,
1955,6,A. trin,5448,GH,27,H,W,37,6,SD-double checked,,,,
1956,6,A. trin,5448,GH,27,H,W,83,12,SD-double checked,,,,
1957,6,A. trin,5448,GH,27,H,W,91,3,SD-double checked,,,,
1958,6,A. trin,5448,GH,27,H,W,70,6,SD-double checked,,,,
1959,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1960,1,S.hale,851,GH,2,F,D,5,3,SW-doubled checked,,,,
1961,1,S.hale,851,GH,2,F,D,4,0,SW-doubled checked,,,,
1962,1,S.hale,851,GH,2,F,D,4,1,SW-doubled checked,,,,
1963,1,S.hale,851,GH,2,F,D,11,0,SW-doubled checked,,,,
1964,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1965,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1966,1,S.hale,851,GH,2,F,D,3,0,SW-doubled checked,,,,
1967,1,S.hale,851,GH,2,F,D,4,0,SW-doubled checked,,,,
1968,1,S.hale,851,GH,2,F,D,5,0,SW-doubled checked,,,,
1969,1,S.hale,851,GH,2,F,D,5,0,SW-doubled checked,,,,
1970,1,S.hale,851,GH,2,F,D,3,2,SW-doubled checked,,,,
1971,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1972,1,S.hale,851,GH,2,F,D,7,0,SW-doubled checked,,,,
1973,1,S.hale,851,GH,2,F,D,9,0,SW-doubled checked,,,,
1974,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1975,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1976,1,S.hale,851,GH,2,F,D,5,0,SW-doubled checked,,,,
1977,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1978,1,S.hale,851,GH,2,F,D,5,1,SW-doubled checked,,,,
1979,1,S.hale,851,GH,2,F,D,6,1,SW-doubled checked,,,,
1980,1,S.hale,851,GH,2,F,D,5,0,SW-doubled checked,,,,
1981,1,S.hale,851,GH,2,F,D,6,0,SW-doubled checked,,,,
1982,1,S.hale,851,GH,2,F,D,5,0,SW-doubled checked,,,,
1983,1,S.hale,851,GH,2,F,D,4,0,SW-doubled checked,,,,
