index	crossid	plantid	death.date	firstflower.date	use.alive.flowered	alive	use.firstflower	flowered	saved.1	saved.2	sampled.VOC	biomass.inflo	biomass.firstinflo	use.fib	delay	firstinflo.collect.date	firstinflo.weigh.date	firstinflo.biomass.mg	comments.fib	comments.SS	comments.JP.SGW	firstflower	mompop	momid	momsp	dadpop	dadid	dadsp	crosstype	cross	full	sxc	sxcxm	mompid	smompop
943	89	4	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-08-11	2017-08-08	113.6	NA	NA	NA	152	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
944	89	5	NA	2016-08-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-08-09	2017-07-27	100.4	NA	NA	NA	145	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
945	89	6	NA	2016-07-29	yes	TRUE	yes	TRUE	no	yes	yes	no	yes	yes	3	2016-08-01	2017-08-04	119.3	NA	NA	NA	141	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
946	89	7	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-04	208.3	NA	NA	NA	157	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
947	89	8	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-16	2017-08-07	59.4	NA	NA	NA	154	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
948	89	9	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-14	2017-08-04	191.4	NA	NA	NA	154	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
949	89	10	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	double	2	2016-08-11	2017-08-08	NA	NA	NA	NA	152	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
950	89	11	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-08-18	2017-08-08	174.5	NA	NA	NA	157	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
951	89	12	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-18	2017-08-31	93.8	NA	NA	NA	187	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
952	89	13	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-14	2017-08-04	130.7	NA	NA	NA	154	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
953	89	14	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-30	2017-07-31	160.6	NA	NA	NA	171	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
954	89	15	NA	2016-10-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-10-30	2017-08-23	75.2	NA	NA	NA	229	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
955	89	16	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-23	2017-08-10	76.9	NA	NA	NA	161	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
956	89	17	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-11-03	2017-08-09	72.1	NA	MISSED	NA	NA	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
957	89	18	NA	NA	yes	TRUE	no	TRUE	yes	yes	no	no	yes	yes	NA	2016-08-09	2017-07-27	178.1	NA	no date	NA	NA	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
958	89	19	NA	2016-08-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	0	2016-08-01	2017-08-04	183.5	NA	NA	NA	144	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
959	89	20	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-14	2017-08-04	128.1	NA	NA	NA	154	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
960	89	21	NA	NA	no	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	not used because of late transplant date	NA	WK	2	hook	879WKG	2-2	hook	between	HH	866-2 x 879-2-2	hook.between	hook.between.WK.2	WK.2	hookWK
962	90	1	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
963	90	2	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-28	2017-08-08	108.8	NA	NA	NA	166	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
964	90	3	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	""broken""	NA	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
965	90	4	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-08-25	2017-08-08	135.8	NA	NA	NA	164	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
966	90	5	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
967	90	6	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-01	2017-11-03	160.5	NA	MISSED	NA	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
968	90	7	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-28	2017-08-08	41.3	NA	NA	NA	166	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
969	90	8	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	yes	yes	NA	2016-08-14	2017-08-04	154.2	NA	""no tag""	okay to use for mortality? checked original ""no tag no date""	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
970	90	9	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-23	2017-08-08	151.4	NA	NA	NA	161	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
971	90	10	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
972	90	11	NA	2016-07-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	1	2016-07-26	2017-08-16	96.3	NA	NA	NA	137	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
973	90	12	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-13	2017-07-31	92.9	NA	MISSED	NA	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
974	90	13	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-08	112.4	NA	NA	NA	157	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
975	90	14	NA	2016-11-22	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	5	2016-11-27	2017-08-24	43.7	NA	NA	NA	257	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
976	90	15	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	5	2016-08-23	2017-08-15	88.9	NA	NA	NA	161	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
977	90	16	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-04	74.6	NA	NA	NA	157	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
978	90	17	NA	2016-08-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-09	2017-07-27	140.6	NA	NA	NA	147	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
979	90	18	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	5	2016-08-21	2017-08-16	283.1	NA	NA	NA	159	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
980	90	19	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-18	2017-08-08	73.8	NA	NA	NA	159	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
981	90	20	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-14	2017-08-04	108.8	NA	NA	NA	154	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
982	90	21	NA	NA	no	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	not used because of late transplant date	NA	WK	2	hook	879WKG	10-1	hook	between	HH	866-2 x 879-10-1	hook.between	hook.between.WK.2	WK.2	hookWK
